what,kind,bundleId,bundleVersion,description,time
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1365220070008
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1365220070044
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1365220076076
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365220380358
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365221268661
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365221352754
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365221370010
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1365221370033
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365221372761
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365221374699
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365221382640
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365221385065
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365221407444
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365221409941
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.cleanAction",1365221409959
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365221410412
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365221411202
activated,view,org.eclipse.search,3.7.0.v20110928-1504,"org.eclipse.search.ui.views.SearchView",1365221420817
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1365221424181
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365221447753
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365221454056
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1365221459632
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1365221469099
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1365221469138
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1365221478555
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365221481209
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365221512098
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.properties",1365221512114
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365221529106
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365221576598
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.properties",1365221576613
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365221587965
closed,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1365221591162
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365221591193
executed,command,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1365221591198
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1365221591198
error,log,,,"Unexpected error: Warning more than one options found for kind 1",1365221591226
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1365221596037
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365221603530
