what,kind,bundleId,bundleVersion,description,time
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1378857700880
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1378857700961
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378857704382
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.findReplace",1378857704441
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378857708330
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1378857711999
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1378857716948
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1378857717357
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1378857717423
activated,perspective,com.vectrace.MercurialEclipse,2.1.0.201304290948,"com.vectrace.MercurialEclipse.Perspective",1378857740311
activated,view,com.vectrace.MercurialEclipse,2.1.0.201304290948,"com.vectrace.MercurialEclipse.repository.RepositoriesView",1378857742368
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378857751938
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1378858133049
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378858136082
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378858140091
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378858141697
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378858144705
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378858146040
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378858159685
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378858161329
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378858164355
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378858165916
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1378858165939
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378858167127
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378858167633
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1378858167649
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1378858171405
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1378858171453
closed,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1378858171454
closed,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1378858172194
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1378858173355
closed,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1378858173355
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1378858174070
closed,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1378858174070
activated,view,com.vectrace.MercurialEclipse,2.1.0.201304290948,"com.vectrace.MercurialEclipse.repository.RepositoriesView",1378858174936
closed,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1378858174941
activated,perspective,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.CPerspective",1378858177524
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1378858177544
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378858182073
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378858183379
executed,command,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1378858183400
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1378858183400
activated,perspective,com.vectrace.MercurialEclipse,2.1.0.201304290948,"com.vectrace.MercurialEclipse.Perspective",1378858186844
activated,view,com.vectrace.MercurialEclipse,2.1.0.201304290948,"com.vectrace.MercurialEclipse.repository.RepositoriesView",1378858186874
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378858198894
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378858200390
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378858217955
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378858222631
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378858239775
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1378858241100
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378858248507
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378858259010
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378858260330
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378858268024
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378858269651
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378858302969
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378858304182
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1378858304198
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378858308480
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378858310132
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378858311484
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378858317402
activated,perspective,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.CPerspective",1378858333116
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1378858333129
started,bundle,org.eclipse.epp.mpc.core,1.1.1.I20110907-0947,"org.eclipse.epp.mpc.core",1378858337681
started,bundle,org.eclipse.equinox.p2.transport.ecf,1.0.0.v20111128-0624,"org.eclipse.equinox.p2.transport.ecf",1378858337845
started,bundle,org.eclipse.ecf.filetransfer,5.0.0.v20110531-2218,"org.eclipse.ecf.filetransfer",1378858337910
started,bundle,org.eclipse.ecf.identity,3.1.100.v20110531-2218,"org.eclipse.ecf.identity",1378858338011
started,bundle,org.eclipse.ecf,3.1.300.v20110531-2218,"org.eclipse.ecf",1378858338130
started,bundle,org.eclipse.ecf.provider.filetransfer.httpclient,4.0.0.v20110531-2218,"org.eclipse.ecf.provider.filetransfer.httpclient",1378858338276
started,bundle,org.eclipse.ecf.provider.filetransfer,3.2.0.v20110531-2218,"org.eclipse.ecf.provider.filetransfer",1378858338281
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378858338433
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378858339090
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378858339746
started,bundle,org.eclipse.equinox.p2.ui,2.1.1.v20120113-1346,"org.eclipse.equinox.p2.ui",1378858340029
started,bundle,org.eclipse.equinox.p2.ui.sdk,1.0.200.v20110815-1419,"org.eclipse.equinox.p2.ui.sdk",1378858340328
started,bundle,org.eclipse.equinox.p2.updatesite,1.0.300.v20110815-1419,"org.eclipse.equinox.p2.updatesite",1378858354146
started,bundle,org.eclipse.equinox.p2.publisher,1.2.0.v20110815-1419,"org.eclipse.equinox.p2.publisher",1378858354164
started,bundle,org.eclipse.equinox.p2.publisher.eclipse,1.0.0.v20110815-1438,"org.eclipse.equinox.p2.publisher.eclipse",1378858354963
started,bundle,org.eclipse.equinox.p2.director,2.1.1.v20111126-0211,"org.eclipse.equinox.p2.director",1378858357980
started,bundle,org.eclipse.equinox.p2.garbagecollector,1.0.200.v20110815-1419,"org.eclipse.equinox.p2.garbagecollector",1378858358154
