what,kind,bundleId,bundleVersion,description,time
opened,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1365211345681
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1365211345715
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1365211347336
closed,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1365211347337
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1365211348533
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365211351572
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365211439657
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1365211449468
opened,view,org.eclipse.search,3.7.0.v20110928-1504,"org.eclipse.search.ui.views.SearchView",1365211460262
activated,view,org.eclipse.search,3.7.0.v20110928-1504,"org.eclipse.search.ui.views.SearchView",1365211460290
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1365211462738
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1365211487608
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1365211487667
closed,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1365211487667
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365211492304
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365211497449
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365211502851
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365211524808
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.window.preferences",1365211524818
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1365211530188
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365211534489
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365211534897
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365211542309
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365211548612
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1365211558585
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1365211606647
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1365211608584
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1365211616999
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1365211622643
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1365211628071
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1365211634555
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1365211637965
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1365211641334
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1365211647513
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365211650444
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365211653227
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1365211696609
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1365211763028
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1365212086775
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1365212093986
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365212116501
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365212118830
