what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365382614212
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365382633352
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1365382633365
activated,view,it.baeyens.arduino.monitor,1.2.2,"it.baeyens.arduino.monitor.views.SerialMonitor",1365382633378
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1365382643426
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1365382644947
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365382646307
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.findReplace",1365382646326
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1365382647883
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365382657516
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1365382657621
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1365382657642
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365382659457
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365382661544
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1365382661572
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365382662858
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365382667172
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365382670020
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365382865525
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365383459033
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365386790307
activated,view,it.baeyens.arduino.monitor,1.2.2,"it.baeyens.arduino.monitor.views.SerialMonitor",1365386794209
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365386813131
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365386816990
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365386835222
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365386835270
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365386841781
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365386841984
error,log,,,"Serial port COM7 already in use. Try quiting any programs that may be using it",1365386841997
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1365386854330
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365386858285
started,bundle,org.eclipse.ui.externaltools,3.2.0.v20111007_r372,"org.eclipse.ui.externaltools",1365386864082
started,bundle,org.eclipse.core.externaltools,1.0.100.v20111007_r372,"org.eclipse.core.externaltools",1365386864251
started,bundle,org.eclipse.cdt.managedbuilder.ui,8.0.2.201202111925,"org.eclipse.cdt.managedbuilder.ui",1365386866511
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365386878091
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.properties",1365386878099
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365386884390
started,bundle,it.baeyens.arduino.core,1.2.3.4,"it.baeyens.arduino.core",1365386888878
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365386917300
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.properties",1365386917311
activated,view,it.baeyens.arduino.monitor,1.2.2,"it.baeyens.arduino.monitor.views.SerialMonitor",1365386920708
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365386937025
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365386939784
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1365386939793
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365386996455
activated,view,it.baeyens.arduino.monitor,1.2.2,"it.baeyens.arduino.monitor.views.SerialMonitor",1365386999677
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365386999689
