what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365396694071
started,bundle,org.eclipse.cdt.managedbuilder.ui,8.0.2.201202111925,"org.eclipse.cdt.managedbuilder.ui",1365396697100
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365396738108
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.properties",1365396738127
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365396743981
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365396751250
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.properties",1365396751263
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365396756059
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365396758187
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365396771372
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365396775749
executed,command,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1365396775756
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1365396775756
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365396782795
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365396796858
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365396803178
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365396805136
executed,command,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1365396805143
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1365396805143
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1365396807361
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1365396807390
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1365396809194
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365396810742
closed,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1365396812363
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365396812380
executed,command,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1365396812395
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1365396812395
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1365396823254
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1365396826452
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1365396837476
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1365396839272
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365396843598
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365396847119
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365396869701
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365396869965
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365396874213
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365396892401
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.properties",1365396892417
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365396896875
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365396903375
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1365396911812
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365396937092
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365396939759
executed,command,it.baeyens.avreclipse.ui,4.0.8,"it.baeyens.avreclipse.commands.uploadproject",1365396939771
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1365396941047
executed,command,it.baeyens.avreclipse.ui,4.0.8,"it.baeyens.avreclipse.commands.uploadproject",1365396942714
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365396943038
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365396951927
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365397012354
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365397236678
activated,view,it.baeyens.arduino.monitor,1.2.2,"it.baeyens.arduino.monitor.views.SerialMonitor",1365397238867
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365397257444
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365397257471
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365397257479
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365397267879
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1365397267890
activated,view,it.baeyens.arduino.monitor,1.2.2,"it.baeyens.arduino.monitor.views.SerialMonitor",1365397284209
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365397293854
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365397302288
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365397331505
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365397471434
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365397478539
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365397480719
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365397483987
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365397582231
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1365397599733
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1365397599930
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1365397599951
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365397659882
activated,view,it.baeyens.arduino.monitor,1.2.2,"it.baeyens.arduino.monitor.views.SerialMonitor",1365397756645
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365397756648
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1365397756662
activated,view,it.baeyens.arduino.monitor,1.2.2,"it.baeyens.arduino.monitor.views.SerialMonitor",1365397756679
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1365397803549
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1365397810174
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1365397810197
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1365397824500
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365397830237
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365397832097
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1365397835217
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1365397860085
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365397863087
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365397882334
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365397910948
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365397926301
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.properties",1365397926313
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365397936424
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365397938834
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1365397958058
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1365397960751
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365397996577
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365397996613
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365398003733
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365398025741
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.properties",1365398025750
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365398028557
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365398030642
executed,command,it.baeyens.avreclipse.ui,4.0.8,"it.baeyens.avreclipse.commands.uploadproject",1365398036257
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365398036594
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365398061298
activated,view,it.baeyens.arduino.monitor,1.2.2,"it.baeyens.arduino.monitor.views.SerialMonitor",1365398085416
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365398090536
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365398092596
