what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365214884220
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1365214884227
activated,view,it.baeyens.arduino.monitor,1.2.2,"it.baeyens.arduino.monitor.views.SerialMonitor",1365215012758
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365215026673
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365215028473
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365215149319
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365215153271
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365215157177
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365215160576
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1365215161319
activated,view,it.baeyens.arduino.monitor,1.2.2,"it.baeyens.arduino.monitor.views.SerialMonitor",1365215166727
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365215178932
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365215181311
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365215217002
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365215218785
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1365215235044
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1365215236029
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365215237837
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365215239722
executed,command,it.baeyens.avreclipse.ui,4.0.8,"it.baeyens.avreclipse.commands.uploadproject",1365215251213
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365215251554
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365215253396
executed,command,it.baeyens.avreclipse.ui,4.0.8,"it.baeyens.avreclipse.commands.uploadproject",1365215255365
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365215255668
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365215257540
executed,command,it.baeyens.avreclipse.ui,4.0.8,"it.baeyens.avreclipse.commands.uploadproject",1365215270076
